"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0601_37"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2024-06-30T04:57:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0601"", ""sender_amount"": ""1180.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""R_RCBC0600"", ""receiver_amount"": ""46.37"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0601"", ""sender_advance_hashcode"": ""192.168.0.1"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2024-06-23T04:57:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2024-06-23T04:57:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_153"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-04-05T09:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""4930.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""89.64"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""4930.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""0e2798e0-aef7-4298-b8a2-7d5c54286f8d"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-03-29T09:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-03-29T09:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_155"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-04-12T16:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""4765.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""86.64"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""4765.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""aec9ed47-5b5f-408b-accb-12de24889118"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-04-05T16:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-05T16:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_156"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-04-15T07:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""4882.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""88.76"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""4882.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""381f1743-d073-4334-98c8-f756f5c4b128"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-04-08T07:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-08T07:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_158"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-05-01T02:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""5271.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""95.84"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""5271.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""8bdb03e6-4120-4aa4-ae3b-03aca4c6a3e8"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-04-24T02:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-24T02:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_13"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-04-29T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12600.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""226.8"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0301"", ""receiver_amount"": ""226.8"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-04-22T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-22T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_12"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-04-22T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12500.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""225.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0300"", ""receiver_amount"": ""225.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-04-15T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-15T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_157"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-04-29T14:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""5761.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""104.75"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""5761.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""c2c2c22b-0243-43a4-b017-89eec757f288"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-04-22T14:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-22T14:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1100_71"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-05-01T08:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1100"", ""sender_amount"": ""1000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1100"", ""receiver_amount"": ""1000.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc1100"", ""sender_advance_hashcode"": ""192.168.1.200"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-04-24T08:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-24T08:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2500_159"", ""source_of_funds"": ""Online"", ""txn_date_time"": ""2025-05-06T17:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC2500"", ""sender_amount"": ""5323.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""96.78"", ""sender_country"": ""PH"", ""sender_city"": ""Makati"", ""receiver_hashcode"": ""R_RCBC2400"", ""receiver_amount"": ""5323.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""d479c2f4-a46a-48d5-9243-6da66c04023c"", ""sender_advance_hashcode"": ""success"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""2024-01-01T00:00:00.000Z"", ""sender_incorporation_date"": ""2025-04-29T17:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-29T17:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_14"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-05-06T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12550.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""225.9"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0302"", ""receiver_amount"": ""225.9"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-04-29T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-29T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1100_72"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-05-01T08:30:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1100"", ""sender_amount"": ""1500.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1101"", ""receiver_amount"": ""1500.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc1100"", ""sender_advance_hashcode"": ""192.168.1.200"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-04-24T08:30:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-04-24T08:30:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_17"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-05-27T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12400.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""223.2"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0305"", ""receiver_amount"": ""223.2"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-20T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-20T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_15"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-05-13T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12650.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""227.7"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0303"", ""receiver_amount"": ""227.7"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-06T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-06T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0300_16"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-05-20T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0300"", ""sender_amount"": ""12500.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""225.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0304"", ""receiver_amount"": ""225.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0300"", ""sender_advance_hashcode"": ""192.168.100.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-13T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-13T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2900_173"", ""source_of_funds"": ""Deposit"", ""txn_date_time"": ""2025-06-01T09:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""inbound-transfer"", ""sender_hashcode"": ""S_RCBC2900"", ""sender_amount"": ""20000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""360.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC2900"", ""receiver_amount"": ""20000.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""7995"", ""sender_advance_hashcode"": ""192.168.8.173"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""192.168.9.173"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-25T09:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-25T09:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2000_124"", ""source_of_funds"": ""NA"", ""txn_date_time"": ""2025-06-01T09:00:00Z"", ""txn_type_code"": ""301"", ""txn_type"": ""remittance"", ""sender_hashcode"": ""S_RCBC2000"", ""sender_amount"": ""108407.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1935.84"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC2000"", ""receiver_amount"": ""108407.0"", ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""daaeb1f4-a"", ""sender_advance_hashcode"": ""ADVSND000"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""ADVRCV001"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-25T09:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-25T09:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2100_136"", ""source_of_funds"": ""NA"", ""txn_date_time"": ""2025-06-01T09:23:00Z"", ""txn_type_code"": ""3"", ""txn_type"": ""remittance"", ""sender_hashcode"": ""S_RCBC2100"", ""sender_amount"": ""59495.0"", ""sender_currency"": ""USD"", ""sender_amount_usd"": ""1062.41"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC2100"", ""receiver_amount"": ""59495.0"", ""receiver_type"": ""PEP"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""daaeb1f4-a"", ""sender_advance_hashcode"": ""SADV007"", ""txn_status"": ""completed"", ""receiver_advance_hashcode"": ""PEP_ADV001"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-25T09:23:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-25T09:23:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2200_147"", ""source_of_funds"": ""NA"", ""txn_date_time"": ""2025-06-01T16:37:00Z"", ""txn_type_code"": ""3"", ""txn_type"": ""cash"", ""sender_hashcode"": ""S_RCBC2200"", ""sender_amount"": ""120000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2181.82"", ""sender_country"": ""PH"", ""sender_city"": ""CEB"", ""receiver_hashcode"": ""R_RCBC22000"", ""receiver_amount"": ""120000.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""8101e25e-8c21-440e-9e9a-582c598dca78"", ""sender_advance_hashcode"": ""posted"", ""txn_status"": ""NA"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-05-25T16:37:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-05-25T16:37:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
